Gene ORF Names	Gene Common Names	Gene Function	Is Regulator?	YeastL51_[air+Hap1-]_rep1	YeastL51_[air+Hap1-]_rep2	YeastL51_[air+Hap1-]_rep3	YeastL51_[anaerobic_Hap1+]_1.5hrs_rep1	YeastL51_[anaerobic_Hap1+]_1.5hrs_rep2	YeastL51_[anaerobic_Hap1+]_1.5hrs_rep3	YeastL51_[air+Hap1+Co+]_rep1	YeastL51_[air+Hap1+Co+]_rep2	YeastL51_[air+Hap1+Co+]_rep3	YeastL51_[anaerobic_Hap1+]_6hrs_rep1	YeastL51_[anaerobic_Hap1+]_6hrs_rep2	YeastL51_[anaerobic_Hap1+]_6hrs_rep3	YeastL51_[anaerobic_Hap1-]_6hrs_rep1	YeastL51_[anaerobic_Hap1-]_6hrs_rep2	YeastL51_[anaerobic_Hap1-]_6hrs_rep3	YeastMHY100_[Heme-]_rep1	YeastMHY100_[Heme-]_rep2	YeastMHY100_[Heme-]_rep3
YNL280C	ERG24	delta14-sterol reductase activity	FALSE	-0.174191538	-0.353349932	-0.222568718	-0.20528111	-0.68482115	0.168496456	0.16624795	-0.2380068	-0.326532925	-0.08868378	-0.001170378	-0.113577174	0.271940489	0.270831809	0.289531964	0.008809422	-0.10425189	-0.629924084
YNL281W	HCH1	chaperone activator activity	FALSE	0.301445671	0.153522797	0.20239969	-0.063692626	-0.248933058	0.551837117	-0.023259651	0.294540786	-0.551544694	0.394595033	0.698423136	-0.141755877	0.404275036	0.66049713	-0.289438673	-0.043962812	-0.109747033	-0.483776099
YNL282W	POP3	ribonuclease P activity*	FALSE	0.252146201	-0.140611957	-0.034290246	0.828160626	0.843469436	-0.203870938	0.243806676	-0.471106662	-0.234318869	-1.087034627	-0.505432657	-1.443639739	0.047054655	-0.579300662	-1.961638649	-0.040248915	0.46770629	0.042208476
YNL283C	WSC2|STA3	transmembrane receptor activity	TRUE	-0.20698794	0.001782422	-0.054976521	-0.878904569	-0.086790194	-0.184690613	0.15451207	-0.150154272	-0.363348767	-0.383296309	-0.181078551	0.092156429	-0.566745253	-0.582998012	-0.72256343	-0.343617215	0.341063182	-0.100763288
YNL284C	MRPL10|MRPL18|YmL10|YmL18	structural constituent of ribosome	FALSE	0.209237197	0.318206421	-0.032203729	-0.654696844	-0.192271882	0.425309317	-0.381090653	0.535443371	-0.434482365	-0.995175842	-0.794795352	-1.136981998	-0.616517857	-0.958792378	-1.19528329	-0.266297553	-0.589883098	-0.515047406
YNL285W	YNL285W	unknown	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.347893743	0.406411253	0.504123053
YNL286W	CUS2	RNA binding	FALSE	0.092264727	0.240418803	-0.052612046	-0.146871718	-0.335856557	0.043751318	-0.272941134	0.723736337	-0.401707347	-0.44382278	-0.211528007	-0.61166524	-0.621148199	-0.195251879	-1.283242607	0.115002644	-0.459798736	-0.444024127
YNL287W	SEC21	molecular function unknown	FALSE	-0.150156328	0.898316625	0.063663419	0.208763081	1.321747226	0.354506227	0.102591983	1.415904783	0.021161244	-0.006312243	0.669404631	-0.166512018	-0.263610502	0.529359484	-0.869195265	0.11992447	-0.37557125	-0.208478331
YNL288W	CAF40	molecular function unknown	FALSE	-0.00311994	-0.669752902	0.10396069	-0.108500679	-0.139859684	-0.338047071	0.025206867	-1.422257534	-0.195500092	-0.018974275	-0.692158372	0.018803114	0.347464487	-0.972281099	-0.373746007	0.340702407	0.714007995	-0.124566142
YNL289W	PCL1|HCS26	cyclin-dependent protein kinase regulator activity	TRUE	0.015606734	-0.742718789	-0.257540959	0.340087924	-0.414371417	0.533732588	-0.092376263	-0.432343678	0.08533156	-1.364010724	-1.396143147	0.415355255	-0.788269334	-1.77426167	-0.879845098	-1.106459828	-0.135221061	-0.42519286
YNL290W	RFC3	ATPase activity*	FALSE	0.131882281	0.37240087	-0.13035922	0.374979938	0.72502917	0.37658005	-0.198692214	0.501636505	-0.484055388	-0.703012689	0.304686073	-0.371681988	-0.024976897	0.105344272	-1.045512342	0.079856333	0.301191442	-0.077020992
YNL291C	MID1	calcium channel activity*	FALSE	0.125323327	1.352738308	-0.001003848	-0.254567826	0.956927032	0.182981332	0.571011943	1.948873052	-0.0672077	0.343372229	0.981352131	-0.699579663	0.033630458	0.531994967	-0.467556861	-0.037440445	-0.062465972	-0.19021441
YNL292W	PUS4	pseudouridylate synthase activity	FALSE	0.050388505	0.795410683	-0.115339563	0.36566664	1.313238738	0.062760326	-0.372208604	2.148327333	-0.204635962	-1.410977465	-0.322035445	-1.142715294	-1.516790706	-0.609469248	-1.942875089	-0.327258358	-0.759502749	-0.74155789
YNL293W	MSB3|GYP3	Rab GTPase activator activity	FALSE	0.081002277	1.862621417	0.188087559	0.118824547	1.684374921	0.300891018	0.134235723	2.063089723	-0.314445989	0.777720233	2.180372413	-0.224067704	1.00393694	1.809949977	-0.373115939	-0.003945699	0.166158424	-0.382664219
YNL294C	RIM21|PAL2	molecular function unknown	FALSE	0.247000751	-1.183067247	0.503517164	-0.062186036	-0.84850131	0.127203675	0.790593876	-1.421665151	-0.599534656	1.709710339	0.146033613	0.425428202	1.560767022	-0.209268919	0.798018248	-0.101159762	0.543210569	-0.19510066
YNL295W	YNL295W	molecular function unknown	FALSE	0.010148407	-0.716684402	0.099263041	0.175064071	-0.220293636	0.240254955	-0.066483269	-0.295497894	-0.517242671	-0.561454971	0.082502407	-0.339069146	0.330413692	0.199075318	-1.048571676	-0.315734063	-0.090740096	-0.398914896
YNL296W	YNL296W	unknown	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.092048033	0.591785718	0.54683508
YNL297C	MON2|YSL2	guanyl-nucleotide exchange factor activity	FALSE	-0.322009252	1.676149421	-0.055925582	0.341463747	1.66547037	0.325521274	0.265242534	2.162462257	0.08484265	0.188113783	1.249807919	-0.66646142	0.047504458	1.08085534	-1.164726368	-0.433275859	-1.008956674	-0.543016961
YNL298W	CLA4|ERC10	protein serine/threonine kinase activity	FALSE	-0.336787326	0.590475051	0.113515026	0.957168194	1.839407068	0.124439204	0.288382732	0.540695652	-0.173174171	-0.656874165	-0.118287933	0.296192038	0.255838747	-0.215978242	-0.583132843	-0.33780476	0.019545165	-0.374153159
YNL299W	TRF5	DNA-directed DNA polymerase activity*	FALSE	-0.062184569	0.071915377	0.012760944	0.664010005	0.748796654	-0.488462353	-0.288855655	-0.06310362	-0.202039688	-0.462326528	-0.459501566	-0.006993837	-0.468561308	-0.480731116	-0.35064104	-0.522751507	0.051870476	-0.18774065
YNL300W	YNL300W	molecular function unknown	FALSE	-0.069345977	-0.147125224	0.160053392	-0.978504137	-0.45568632	-0.2600956	-0.123678016	-0.57984809	-0.178898982	-0.768688165	-0.623473692	0.351577465	-0.965072493	-0.941463729	-0.543634876	-0.518384549	0.422489334	0.22626695
YNL301C	RPL18B|RP28B	structural constituent of ribosome	FALSE	0.117077976	0.144950185	0.065165562	0.001647717	0.217820674	-0.159789337	-0.124426369	0.216216006	0.04000321	-0.445046455	0.104498625	-0.288003155	-0.171294911	0.016543595	-0.694398939	0.017882354	0.013682108	-0.175713294
YNL302C	RPS19B|RP55B	structural constituent of ribosome	FALSE	0.04977274	-0.317172751	0.016037161	0.052846698	-0.069486157	-0.133077416	-0.118490796	0.171833029	0.046983145	-0.203048944	-0.157343818	-0.23248674	-0.238482025	-0.155909996	-0.217637419	-0.158968198	-0.04923655	-0.09476007
YNL303W	YNL303W	unknown	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.524493568	0.403140671	-0.051910475
YNL304W	YPT11	GTPase activity	FALSE	-0.20859978	-0.320965266	0.149372525	0.014745307	0.19263745	0.75103258	0.085874184	-0.102472645	-0.538581362	-0.515311534	-0.583623433	-0.527476732	-0.211187734	-0.453028151	-0.685350877	0.727873368	0.535411155	-0.099283596
YNL305C	YNL305C	molecular function unknown	FALSE	0.063988792	-0.550824541	0.127352072	-2.189064771	-2.429915104	0.737785566	-0.105711323	-1.447274884	-0.584848592	1.108373128	-0.33075954	1.297473066	0.598618986	-0.060643793	1.326702969	0.365686139	0.841664253	0.27467357
YNL306W	MRPS18|YmS18	structural constituent of ribosome	FALSE	-0.085900218	1.128410827	0.011767316	-0.719427827	0.607637089	0.441345042	-0.069517347	2.170425259	-0.632972684	-0.483827523	0.960927601	-0.855146992	-0.332325123	0.641574513	-1.069969603	-0.01214961	-0.394414693	-0.488277527
YNL307C	MCK1|YPK1	glycogen synthase kinase 3 activity*	TRUE	-0.142268608	1.289541298	0.022452151	-0.872533731	0.079373377	-0.275338995	0.054368817	1.267887826	-0.127182638	-0.253215616	0.634420258	-0.563368254	-0.879188613	0.412761803	-0.656313039	0.380453881	-0.001536083	0.000950655
YNL308C	KRI1	molecular function unknown	FALSE	-0.08560891	-0.094533738	0.215349037	0.884808109	1.834339421	-0.425097737	-0.671553738	0.587095579	-0.009386644	-1.847273894	-1.363240897	-0.609065664	-1.710812603	-1.387920848	-1.913690609	0.253662931	-0.980211614	-0.451406991
YNL309W	STB1	transcriptional activator activity	TRUE	-0.010179911	-0.968361099	0.042247065	0.854667008	0.521083108	0.47348498	0.36901888	-1.705839302	0.07204135	-0.132287422	-0.965377187	0.616159345	0.444640112	-1.379763827	0.338937853	0.184603156	0.891043755	0.378236464
YNL310C	ZIM17|FMP28	protein binding	FALSE	0.071682983	-0.515302234	0.14363784	-0.078964257	-0.522113596	0.951167048	0.251609023	0.327496148	-0.376637708	-0.416325068	-0.500180445	-0.286223731	-0.1690794	-0.714215611	-0.520833089	-0.055868706	0.095780345	-0.101092767
YNL311C	YNL311C	protein binding	FALSE	-0.202400589	0.15943703	0.034044184	0.550482299	0.844923308	0.174541974	0.197305532	-0.247436438	-0.071364963	-0.299761676	-0.563995567	-0.102511665	0.421059703	-0.322744716	-0.747923809	-0.297003563	0.05057132	-0.069968809
YNL312W	RFA2|BUF1|RPA2	DNA binding	FALSE	0.089497788	-0.338861793	0.164557854	-0.555541157	-0.835157237	0.384424867	-0.183180659	-0.162583538	-0.454054531	-0.149263734	-0.214471165	0.420556204	-0.301326589	-0.516981506	-0.265938469	0.354242646	0.424433806	0.242268128
YNL313C	YNL313C	molecular function unknown	FALSE	-0.190465423	0.563746427	-0.093338203	1.035446166	1.553392206	-0.224992486	0.427923951	1.015117976	0.159603978	-0.879822608	0.135014522	-0.70886022	-0.552532995	-0.323321218	-2.046456721	-0.029308178	-0.106115103	-0.434478999
YNL314W	DAL82	transcriptional activator activity	TRUE	0.102927061	-0.445387511	0.060631942	-0.065677989	-0.259007866	0.353026583	0.053521651	-0.474022006	-0.13612259	-0.126592113	-0.441951626	-0.024372393	0.115568031	-0.012030712	0.311495612	-0.112832062	0.272339781	0.047450766
YNL315C	ATP11	unfolded protein binding	FALSE	-0.055784122	-0.322115989	-0.283752075	-0.437727316	-1.093051025	0.135004727	-0.379394217	0.660844812	-0.39121185	-0.803974977	-0.892308439	-0.439869085	-0.959163447	-0.733943829	-0.497717512	-0.600615652	-0.660678651	-0.22481446
YNL316C	PHA2	prephenate dehydratase activity	FALSE	0.121344879	-0.372607399	-0.127026313	0.203910586	-0.6088292	0.479826787	0.329973499	0.694537306	-0.300349024	-0.399680581	-0.01964358	-1.366607306	-0.409073134	-0.307225996	-1.264585999	0.005129584	-0.220795622	-0.238674362
YNL317W	PFS2	RNA binding	FALSE	0.060365191	-0.456972442	-0.024092565	0.216574217	-0.777655048	0.182686244	-0.249417748	-0.912052394	-0.143952709	-0.395124746	-0.127738352	-0.155432856	0.376337403	0.010447013	-0.532423467	0.157276613	0.150844669	-0.174557085
YNL318C	HXT14	galactose transporter activity	FALSE	-0.102793769	-0.102042114	0.064891014	-0.134089849	-0.4520913	-0.174632676	-0.446936492	-0.663468428	0.06346162	1.039176092	-0.32916979	-0.363886796	0.742532345	-0.627501638	0.12461584	0.495932787	0.588394657	0.604224695
YNL319W	YNL319W	unknown	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.375216709	0.560254838	0.730850929
YNL320W	YNL320W	molecular function unknown	FALSE	0.015776508	0.650519614	0.147456313	-0.554568526	-0.617373327	0.017902879	0.160929789	0.610537423	-0.111249115	0.662493969	0.901036753	-0.174367373	0.369994206	0.794611758	0.240675613	0.399405617	0.1229936	-0.467261052
YNL321W	YNL321W	molecular function unknown	FALSE	-0.116703523	-0.475335145	0.221761043	-1.398104732	-1.481862723	-0.08143696	0.155848913	-1.444882841	-0.260866726	-0.336240893	-0.870630289	0.650461114	-0.504154434	-1.004981582	-0.213844356	0.273586777	0.609546858	-0.025958706
YNL322C	KRE1	structural constituent of cell wall	FALSE	0.21210588	-0.734000078	0.134977937	0.168804925	-0.223533142	0.062752961	0.266607923	-1.720484715	-0.480674759	-0.012135455	-0.458892062	-0.258733015	0.757758837	-0.580825568	-0.21331918	-0.439965782	0.512769482	0.131792696
YNL323W	LEM3|BRE3|ROS3	transcription regulator activity	FALSE	0.192109012	2.226222593	0.140564336	-0.113738606	0.999870073	0.423362631	-0.112128435	2.222345275	-0.256406782	-0.13603686	1.382672154	-0.912566515	0.021660942	1.222736866	-0.650367499	-0.002670239	-0.260287603	-0.294932959
YNL324W	YNL324W	unknown	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33968663	0.642832189	0.673882954
YNL325C	FIG4	polyphosphoinositide phosphatase activity	FALSE	0.075053352	0.786007647	0.07126329	0.01940242	1.020705378	0.201703267	0.243858135	1.378789782	-0.148103088	0.783057158	1.213271628	-0.194347227	0.882420985	1.003832921	-0.227399865	-0.275636934	-0.174271509	-0.180871725
YNL326C	YNL326C	molecular function unknown	FALSE	0.291523192	-0.672488659	0.162025441	-0.355589831	-1.116016553	0.3655773	0.167171019	-0.480547988	-0.351576089	0.200099742	-0.596847426	-0.471534487	0.160563828	-0.567815789	-0.644651741	-0.462149993	-0.412681297	-0.423961416
YNL327W	EGT2	cellulase activity	FALSE	-0.242903959	-0.248895656	0.596000717	0.028275619	-0.264529689	1.024075056	0.712256091	-0.080290701	0.877605407	0.124267855	-0.014890086	1.307132893	0.190864444	-0.204934783	0.837630441	-0.671477299	0.288454171	0.055056145
YNL328C	MDJ2	chaperone binding	FALSE	-0.087070676	-0.142850643	0.068842645	-0.067813078	0.014483937	0.041892101	-0.226086908	-0.488519057	0.158611539	-0.068557715	-0.226303101	-0.221710121	-0.172983954	-0.364813738	0.394298903	0.001489662	0.314817688	0.548103931
YNL329C	PEX6|PAS8	ATPase activity	FALSE	0.045637471	0.369748495	-0.058712042	0.128422447	0.632507717	0.200758674	0.220735795	0.635117674	-0.176636806	-0.324142041	0.320862906	-0.376784161	0.199870953	0.143676353	-0.774437873	-0.404734446	-0.251696887	0.000723813
YNL330C	RPD3|MOF6|REC3|SDI2|SDS6	histone deacetylase activity	FALSE	-0.055427177	1.066471939	-0.074572682	-0.158777028	0.660754695	0.166793733	-0.081401003	1.704132371	-0.316091428	-0.29194353	0.498597053	-0.748907481	-0.551739297	0.491097881	-1.014918858	-0.683438382	-0.360130579	-0.232546292
YNL331C	AAD14	aryl-alcohol dehydrogenase activity	FALSE	-0.163535692	0.033031451	-0.191712501	-0.14458065	-0.406200028	0.064978536	0.043711876	0.455768481	-0.318118618	0.146451201	-0.062156329	-0.236972513	-0.173543768	-0.103198568	-0.330594583	-0.297359587	0.102441763	0.114832914
YNL333W	SNZ2	protein binding	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.857167625	-0.063534536	-0.453218304
YNL334C	SNO2	molecular function unknown	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.817018705	-0.015901798	-0.082249896
YNL335W	YNL335W	molecular function unknown	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.426289743	0.547468879	0.100045983
YNL336W	COS1	molecular function unknown	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.02210504	-0.124229217	-0.034596991
YNL337W	YNL337W	unknown	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.467700644	0.459985696	0.7469616
YNL339C	YRF1-6|YRF1	DNA helicase activity	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.458971075	0.927580634	0.761733271
YNR001C	CIT1|CS1|LYS6	citrate (Si)-synthase activity	FALSE	-0.264627884	0.478625133	-0.109909611	-1.463480584	-1.093873103	0.750615657	-0.120361275	0.720376964	-0.621149149	-0.352753318	-0.005173169	0.606887181	-0.244768888	0.122064026	0.15803504	-0.50613618	-0.32229897	-0.11918493
YNR002C	FUN34|ATO2	transporter activity	FALSE	-0.022896947	-0.699890137	0.019207585	-0.755488228	-1.312317983	0.41792768	-0.226838449	-1.641502949	-0.195359649	0.496339856	-0.480079786	0.48764445	0.187111805	-0.326509386	0.899294486	-0.86788241	0.251412851	0.199789307
YNR003C	RPC34	DNA-directed RNA polymerase activity	FALSE	0.379328719	1.746122373	0.209037889	0.544306565	1.85806171	0.150564867	0.119395572	1.783275414	-0.067287116	-0.496808131	0.43831432	-1.419720289	-0.102446836	0.532433408	-0.676876745	-0.037866163	-0.556445971	-0.183817093
YNR004W	YNR004W	molecular function unknown	FALSE	0.190968844	-0.586469541	0.014998449	0.249752954	-0.280141265	-0.261132003	0.003352385	0.081916594	0.133272301	-0.866161869	-0.42120999	-0.894226802	-0.514965992	-0.593707009	-1.207479446	0.138164947	-0.009471764	-0.038130782
YNR005C	YNR005C	unknown	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.057569231	0.457204851	0.433188668
YNR006W	VPS27|DID7|GRD11|SSV17|VPL23|VPL27|VPT27	protein binding	FALSE	-0.277712848	-0.382257582	-0.038229886	0.168004642	0.451540923	0.408104567	-0.101741151	-0.774839394	-0.408078964	-0.787151247	-0.893936178	0.443837098	0.230023929	-0.84793752	-0.091176948	-0.300302293	0.068199629	0.014485503
YNR007C	ATG3|APG3|AUT1	molecular function unknown	FALSE	-0.26165967	-0.220705477	-0.33495517	-0.580064986	-0.301892087	0.458290955	-1.161369426	0.372373208	-0.669649929	-0.598003603	-0.270490196	0.070727672	-1.331808778	-0.487737641	-0.360038623	-0.336785783	-0.431508405	-0.127470575
YNR008W	LRO1	phospholipid:diacylglycerol acyltransferase activity	FALSE	-0.006591818	-0.55352009	0.312072876	0.365371741	0.103165909	0.658638901	0.315978681	-1.25671916	-0.469434387	-0.330232963	-0.544680544	0.399897018	0.749905552	-0.305382096	0.508123139	0.138265563	0.468124731	0.044030739
YNR009W	YNR009W	molecular function unknown	FALSE	0.099898395	0.104753226	-0.274289002	-0.034546319	0.168567355	-0.378794669	-0.458227774	-0.282163007	-0.505516781	-1.876786661	-1.507580806	-0.864617701	-1.114911427	-1.847666441	-1.541913619	-0.242462478	-0.290850389	0.050895959
YNR010W	CSE2|MED9	RNA polymerase II transcription mediator activity	FALSE	-0.07808845	-1.36648906	0.004442284	0.014695793	-0.420408749	0.324253385	-0.060584047	-1.657773972	-0.42265185	0.380323524	-0.543163547	0.361878769	0.99296205	-0.266361142	0.507904056	-0.084318412	-0.090398925	-0.264525283
YNR011C	PRP2|RNA2	"RNA splicing factor activity, transesterification mechanism*"	FALSE	-0.102949418	0.767456452	-0.041234095	0.564997041	1.478058558	0.081405193	0.11776099	1.623996495	-0.304721661	-0.773403359	0.115239135	-0.490486664	-0.527498446	0.397977834	-1.079260603	0.257036473	0.096788501	-0.048725604
YNR012W	URK1	uridine kinase activity	FALSE	0.116722498	-0.251894412	-0.190484948	0.755078874	0.50180387	-0.604394997	0.34598243	0.52097163	0.041801126	-0.761716366	-0.078683091	-0.9209263	-0.137571862	-0.08862084	-1.660030191	-0.342931179	-0.697941289	-1.300078791
YNR013C	PHO91	phosphate transporter activity	FALSE	-0.118081172	-0.565365132	-0.015974183	0.050771051	-0.271745365	0.351538064	0.578958476	-0.866832673	0.003376434	0.144392102	-0.622339175	0.566866656	0.40989395	-0.564124962	-0.044890152	0.222088726	0.524715776	0.060674256
YNR014W	YNR014W	molecular function unknown	FALSE	0.401349936	-0.107851875	0.817476702	-1.563410621	-2.002408608	0.108498751	-0.969608799	-2.412526563	-0.286448827	1.099402684	0.08340134	0.999231232	0.086090766	-0.053075832	0.858063833	0.67618789	0.772067952	0.781101199
YNR015W	SMM1|DUS2	tRNA dihydrouridine synthase activity	FALSE	0.310896657	-0.064910088	0.229745702	0.476294941	0.253854046	-0.072649466	-0.129680017	-0.460938436	-0.183119676	-1.03214628	-0.390710027	-0.484418933	-0.607895704	-0.529517682	-0.823907023	-0.002649159	0.267285278	0.053290311
YNR016C	ACC1|ABP2|FAS3|MTR7	acetyl-CoA carboxylase activity*	FALSE	-0.23728611	0.584941128	-0.084282516	0.48257059	1.021441065	0.081970459	0.295558749	0.683366253	0.010449167	0.414314618	0.722486303	0.089153892	0.307323206	0.760969885	0.098606781	0.051861805	0.070740678	-0.125919475
YNR017W	MAS6|MIM23|MPI3|TIM23	protein transporter activity	FALSE	0.188367288	-0.319853825	-0.029637148	0.61400129	0.179762132	0.43261073	0.288683383	-0.877204411	-0.284751514	0.362441848	0.107735675	-0.089473414	0.93587623	-0.030619687	-0.033770003	-0.226951439	0.202321628	0.185970281
YNR018W	YNR018W	molecular function unknown	FALSE	0.385518256	-0.000783278	0.012774861	1.397091469	1.376115794	-0.004004307	0.122316937	-0.04283099	-0.052989341	-0.452371557	-0.321571542	-0.400969769	0.666662972	0.014715523	-0.171138715	-1.052019565	-0.012411928	-0.372386337
YNR019W	ARE2|SAT1	sterol O-acyltransferase activity	FALSE	-0.850391647	-1.864560931	-1.856252452	0.683050011	-0.186711985	0.374763989	1.125796448	-0.231439734	-1.17928073	-0.705815269	-0.669071881	0.124824326	-0.280018648	-0.23507665	-0.342362859	-1.574921805	-0.840011747	-1.211524592
YNR020C	YNR020C	molecular function unknown	FALSE	0.24440785	-0.405138855	-0.050771159	0.226004248	0.041021248	-0.143149358	-0.40806495	-0.096018796	-0.264170823	-0.727988752	-0.236900243	-0.23401422	-0.538353386	-0.206784151	-0.664508817	0.049584452	-0.216647004	-0.119646092
YNR021W	YNR021W	molecular function unknown	FALSE	0.038715387	1.395490074	-0.098561486	0.021765083	0.716470031	0.10381391	-0.002938824	2.097198276	0.017956663	-0.094387284	1.08499189	-0.780351666	-0.597740036	0.887932222	-1.194947444	0.029180309	-1.411146192	-0.532950611
